[2025-09-30 00:20:52,921] : common: INFO: yaml file 'params.yaml' loaded 
[2025-09-30 00:20:52,925] : common: INFO: yaml file 'config\config.yaml' loaded 
[2025-09-30 00:20:52,925] : common: INFO: created directory at: artifacts/prepare_base_model
[2025-09-30 00:20:53,651] : saving_api: WARNING: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. 
[2025-09-30 00:20:56,729] : saving_api: WARNING: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. 
[2025-09-30 00:20:57,148] : common: INFO: yaml file 'config\config.yaml' loaded 
[2025-09-30 00:20:57,151] : common: INFO: yaml file 'params.yaml' loaded 
[2025-09-30 00:23:12,804] : common: INFO: yaml file 'params.yaml' loaded 
[2025-09-30 00:23:12,807] : common: INFO: yaml file 'config\config.yaml' loaded 
[2025-09-30 00:23:12,808] : common: INFO: created directory at: artifacts/prepare_base_model
